video_id,title,published_at,thumbnail_url,channel_id,view_count,like_count,comment_count,duration,subscriber_count,channel_name,performance_score,thumbnail_path,niche,visage_present,nb_personnes,expression,texte_present,texte_contenu,couleur_dominante,contraste,fond,labels,face_confidence,text_confidence,thumbnail_score
rq--Xz0cVBE,9 Things I NEVER Do as a Full-Time YouTuber,2026-03-10T21:12:31Z,https://i.ytimg.com/vi/rq--Xz0cVBE/maxresdefault.jpg,UC6kzItRHXCXZyMfOuGiErjQ,8300,459,154,PT12M46S,37100,Ty Myers,0.0021511507360563,data/thumbnails/rq--Xz0cVBE.jpg,Business,True,1,Sourire,True,"Amateur‣
Full-Time",Neutre,Élevé,Uni,"Beard,Facial hair,Moustache,Advertising",0.9921875,0.0,16
f5JDyOH7Obw,How to Write YouTube Titles Better than 99% of Creators,2026-02-28T15:57:48Z,https://i.ytimg.com/vi/f5JDyOH7Obw/maxresdefault.jpg,UC6kzItRHXCXZyMfOuGiErjQ,7781,1134,52,PT9M48S,37100,Ty Myers,0.0018397408615879,data/thumbnails/f5JDyOH7Obw.jpg,Business,True,1,Neutre,True,"80 Wrong
% get this
Perfect Title Checklist",Neutre,Élevé,Uni,,0.9921875,0.0,17
QKTHWvMsMMo,How to Get 1% Better at YouTube Every Day,2026-02-18T17:00:41Z,https://i.ytimg.com/vi/QKTHWvMsMMo/maxresdefault.jpg,UC6kzItRHXCXZyMfOuGiErjQ,9582,418,84,PT13M24S,37100,Ty Myers,0.0020828623597948,data/thumbnails/QKTHWvMsMMo.jpg,Business,True,1,Sourire,True,"Stop
Making
Videos",Chaud,Élevé,Uni,"Eyewear,Glasses,Facial expression,Facial hair,Beard",0.9921875,0.0,14
gfsbMUT-oJY,12 Months of Brutally Honest YouTube Advice In 13 Minutes,2026-02-08T16:17:19Z,https://i.ytimg.com/vi/gfsbMUT-oJY/maxresdefault.jpg,UC6kzItRHXCXZyMfOuGiErjQ,9512,428,103,PT13M3S,37100,Ty Myers,0.0019133443295651,data/thumbnails/gfsbMUT-oJY.jpg,Business,True,1,Sourire,True,"Passive
Income
Is a Myth",Neutre,Élevé,Chargé,"Eyewear,Glasses,Vision Care,Forehead,Facial hair",0.9921875,0.0,19
pHtjahNVisg,How Much Money YouTube Paid Me My First Year as a Monetized Creator,2026-01-29T16:01:19Z,https://i.ytimg.com/vi/pHtjahNVisg/maxresdefault.jpg,UC6kzItRHXCXZyMfOuGiErjQ,14641,485,52,PT11M16S,37100,Ty Myers,0.0027405286013776,data/thumbnails/pHtjahNVisg.jpg,Business,True,1,Sourire,True,"▸ First Year
MONETIZED
Your videos got 1,028,678 views in 2025
Views A
Watch time (hours)
1.0M ▸
66.",Chaud,Élevé,Uni,"Beard,Facial hair,Screenshot,Advertising,Spokesperson",0.9921875,0.0,14
JApArZC0WWU,"I Tried YouTube for 18 Months: The Brutal Truth about 25,000 Subscribers",2026-01-19T22:11:14Z,https://i.ytimg.com/vi/JApArZC0WWU/maxresdefault.jpg,UC6kzItRHXCXZyMfOuGiErjQ,14242,770,340,PT17M10S,37100,Ty Myers,0.0024927363741379,data/thumbnails/JApArZC0WWU.jpg,Business,True,1,Neutre,True,"Is This
Worth it?",Froid,Élevé,Chargé,"Eyewear,Glasses,Sleeve,Vision Care,Headgear",0.9375,0.0,19
HIEhzhXXTYY,The Weird Rule Quietly Controlling YouTube Growth,2025-12-08T16:00:23Z,https://i.ytimg.com/vi/HIEhzhXXTYY/maxresdefault.jpg,UC6kzItRHXCXZyMfOuGiErjQ,5756,291,101,PT6M41S,37100,Ty Myers,0.0007915726937675,data/thumbnails/HIEhzhXXTYY.jpg,Business,True,1,Neutre,True,"Nobody
Even Knows
It's There",Neutre,Élevé,Chargé,"Eyewear,Glasses,Vision Care,Facial hair,Facial expression",0.9921875,0.0,20
KBU2TYGIsh8,The 6 Stages of YouTube Growth: Where Do You Rank?,2025-11-10T17:00:37Z,https://i.ytimg.com/vi/KBU2TYGIsh8/maxresdefault.jpg,UC6kzItRHXCXZyMfOuGiErjQ,24499,1306,530,PT11M54S,37100,Ty Myers,0.0029479928763958,data/thumbnails/KBU2TYGIsh8.jpg,Business,True,1,Neutre,True,"90%
WON'T
Make it",Chaud,Élevé,Uni,"Facial hair,Beard,Happiness,Moustache",0.98828125,0.0,15
U_0yL4qjdYg,4 Habits Quietly Killing Your YouTube Growth,2025-11-03T17:00:52Z,https://i.ytimg.com/vi/U_0yL4qjdYg/maxresdefault.jpg,UC6kzItRHXCXZyMfOuGiErjQ,12562,683,313,PT8M49S,37100,Ty Myers,0.0014657938647156,data/thumbnails/U_0yL4qjdYg.jpg,Business,True,1,Neutre,True,"Stop‣
Wrecking
Your Channel",Neutre,Élevé,Uni,"Facial hair,Beard,Moustache,Screenshot",0.9921875,0.0,17
TUCyacbRSZo,"I Tried YouTube for 15 Months: What It's Like at 15,000 Subscribers",2025-10-27T19:06:01Z,https://i.ytimg.com/vi/TUCyacbRSZo/maxresdefault.jpg,UC6kzItRHXCXZyMfOuGiErjQ,16507,791,204,PT23M31S,37100,Ty Myers,0.0018694647670388,data/thumbnails/TUCyacbRSZo.jpg,Business,True,1,Sourire,True,"Nobody
Talks About This",Froid,Élevé,Chargé,"Eyewear,Glasses,Vision Care,Facial hair,Beard",0.9921875,0.0,18
QzLvHzGuKzQ,I’ve Made 100+ YouTube Videos… Here’s My Playbook,2025-10-21T21:38:53Z,https://i.ytimg.com/vi/QzLvHzGuKzQ/maxresdefault.jpg,UC6kzItRHXCXZyMfOuGiErjQ,9482,630,108,PT54M30S,37100,Ty Myers,0.0010474570279704,data/thumbnails/QzLvHzGuKzQ.jpg,Business,True,1,Sourire,True,"The No-Fluff
YouTube
Crash Course",Neutre,Élevé,Uni,"Facial hair,Beard,Moustache,Gesture,Happiness",0.98828125,0.0,16
4_9xrEsmE74,Exactly How Often You Should Upload on YouTube (Based on Real Data),2025-10-13T16:00:13Z,https://i.ytimg.com/vi/4_9xrEsmE74/maxresdefault.jpg,UC6kzItRHXCXZyMfOuGiErjQ,37121,1912,522,PT5M13S,37100,Ty Myers,0.0039705001497454,data/thumbnails/4_9xrEsmE74.jpg,Business,True,1,Neutre,True,"are you posting
▸enough?",Neutre,Élevé,Chargé,"Eyewear,Glasses,Vision Care,Jaw,Facial hair",0.98828125,0.0,20
03ONNtmi0SA,How to Collaborate on YouTube (Step-by-Step),2025-10-02T15:34:17Z,https://i.ytimg.com/vi/03ONNtmi0SA/maxresdefault.jpg,UC6kzItRHXCXZyMfOuGiErjQ,32746,1611,216,PT6M40S,37100,Ty Myers,0.003356051366669,data/thumbnails/03ONNtmi0SA.jpg,Business,True,1,Sourire,True,"YOUTUBE
COLLABS
TUTORIAL
Studio",Chaud,Élevé,Uni,"Facial hair,Beard,Facial expression,Moustache,Happiness",0.9921875,0.0,14
Cr1ZIoU79uA,How to Survive Being a Small YouTube Channel (The Truth About Growth),2025-09-29T15:39:37Z,https://i.ytimg.com/vi/Cr1ZIoU79uA/maxresdefault.jpg,UC6kzItRHXCXZyMfOuGiErjQ,46363,2975,1090,PT10M51S,37100,Ty Myers,0.0046980321423504,data/thumbnails/Cr1ZIoU79uA.jpg,Business,True,1,Neutre,True,don't quit,Neutre,Élevé,Uni,"Eyewear,Glasses,Vision Care,Facial hair,Beard",0.9921875,0.0,17
D72-Su5sX4g,How Much YouTube Pays for 1000 Views in 2026,2025-09-15T15:00:16Z,https://i.ytimg.com/vi/D72-Su5sX4g/maxresdefault.jpg,UC6kzItRHXCXZyMfOuGiErjQ,6412,213,35,PT7M39S,37100,Ty Myers,0.0006172506738544,data/thumbnails/D72-Su5sX4g.jpg,Business,True,1,Sourire,True,"how much
YouTube
pays you",Chaud,Élevé,Uni,"Facial hair,Beard,Jaw,Moustache,Facial expression",0.9921875,0.0,14
NCEUR5uPvJ0,YouTube Memberships Explained,2025-09-08T15:00:41Z,https://i.ytimg.com/vi/NCEUR5uPvJ0/maxresdefault.jpg,UC6kzItRHXCXZyMfOuGiErjQ,17865,480,69,PT5M47S,37100,Ty Myers,0.0016778271363768,data/thumbnails/NCEUR5uPvJ0.jpg,Business,True,1,Sourire,True,"WORTH IT
IN 20263",Chaud,Élevé,Chargé,"Eyewear,Glasses,Vision Care,Facial hair,Beard",0.984375,0.0,17
8oZYfW5cdqM,FORGET The Guru Advice: How to Grow on YouTube the REAL Way,2025-09-01T15:00:18Z,https://i.ytimg.com/vi/8oZYfW5cdqM/maxresdefault.jpg,UC6kzItRHXCXZyMfOuGiErjQ,7525,255,99,PT12M13S,37100,Ty Myers,0.0006898986009498,data/thumbnails/8oZYfW5cdqM.jpg,Business,True,1,Sourire,True,"""how is she
doing this?""
ANTI-GURU",Neutre,Élevé,Chargé,"Happiness,Facial expression,Headgear,Smile,Tooth",0.98046875,0.0,19
oT4_nFhr6aI,How to Join the YouTube Partner Program | YouTube Monetization Explained,2025-08-04T17:01:04Z,https://i.ytimg.com/vi/oT4_nFhr6aI/maxresdefault.jpg,UC6kzItRHXCXZyMfOuGiErjQ,17666,1221,218,PT9M13S,37100,Ty Myers,0.001478796604778,data/thumbnails/oT4_nFhr6aI.jpg,Business,True,1,Sourire,True,"Start▸
Earning
YouTube earnings
Balance
$986.34
Last payment
$785.79",Chaud,Élevé,Uni,"Advertising,Beard,Screenshot",0.98046875,0.0,14
dpAE9mkhdGA,How YouTube Changed My Life (In Less Than a Year),2025-07-21T16:17:05Z,https://i.ytimg.com/vi/dpAE9mkhdGA/maxresdefault.jpg,UC6kzItRHXCXZyMfOuGiErjQ,337593,16773,2441,PT17M49S,37100,Ty Myers,0.0270819695802849,data/thumbnails/dpAE9mkhdGA.jpg,Business,True,1,Neutre,True,JUST START,Neutre,Élevé,Uni,"Facial hair,Beard,Moustache,Screenshot,Baseball cap",0.984375,0.0,17
7gadjs4N6Go,YouTube Community Tab & Posts (Full Tutorial),2025-06-30T16:35:00Z,https://i.ytimg.com/vi/7gadjs4N6Go/maxresdefault.jpg,UC6kzItRHXCXZyMfOuGiErjQ,6830,1027,92,PT8M18S,37100,Ty Myers,0.0005156779693009,data/thumbnails/7gadjs4N6Go.jpg,Business,True,1,Sourire,True,"YouTube
COMMUNITY
TUTORIAL
By Myers Mid-Life Creator/Entrepreneur
Clarity. Confidence. Community.
Jo",Chaud,Élevé,Uni,"Beard,Facial hair,Happiness,Moustache,Screenshot",0.9921875,0.0,14
gmus4NJJ5bU,How To Schedule a Live Stream on YouTube (Mobile & PC),2025-06-23T16:01:16Z,https://i.ytimg.com/vi/gmus4NJJ5bU/maxresdefault.jpg,UC6kzItRHXCXZyMfOuGiErjQ,15799,202,123,PT5M31S,37100,Ty Myers,0.0011699149906697,data/thumbnails/gmus4NJJ5bU.jpg,Business,True,1,Sourire,True,"►SCHEDULE
YouTube
LIVE STREAMS",Chaud,Élevé,Uni,"Facial hair,Beard,Facial expression,Moustache,Happiness",0.9921875,0.0,14
-e649JbOQp4,How to Get Transcript from YouTube Videos in Seconds! (Mobile & PC),2025-06-09T16:51:26Z,https://i.ytimg.com/vi/-e649JbOQp4/maxresdefault.jpg,UC6kzItRHXCXZyMfOuGiErjQ,52903,585,81,PT3M26S,37100,Ty Myers,0.0037723726807284,data/thumbnails/-e649JbOQp4.jpg,Business,True,1,Sourire,True,"►Get Any
YouTube
Transcript",Neutre,Élevé,Chargé,"Eyewear,Glasses,Facial hair,Vision Care,Beard",0.98046875,0.0,19
lrDPK-zJrDE,The Remarkable 76-Year-Old Who's Out-Working 99% of YouTubers,2025-06-04T19:20:17Z,https://i.ytimg.com/vi/lrDPK-zJrDE/maxresdefault.jpg,UC6kzItRHXCXZyMfOuGiErjQ,6037,441,141,PT7M37S,37100,Ty Myers,0.0004248625899938,data/thumbnails/lrDPK-zJrDE.jpg,Business,True,2,Neutre,True,"""how is she
doing this?""",Froid,Élevé,Chargé,"Eyewear,Glasses,Vision Care,Facial expression,Happiness",0.9765625,0.0,18
neFsphoSBa0,How I’d Learn to Make YouTube Videos if I Could Start Over,2025-06-02T15:01:25Z,https://i.ytimg.com/vi/neFsphoSBa0/maxresdefault.jpg,UC6kzItRHXCXZyMfOuGiErjQ,8081,484,96,PT12M36S,37100,Ty Myers,0.0005657576924423,data/thumbnails/neFsphoSBa0.jpg,Business,True,1,Sourire,True,"STAR HERE
MV7+",Neutre,Élevé,Chargé,"Audio equipment,Electronic device,Beard,Facial hair,Microphone stand",0.9921875,0.0,19
SvhLw4mLmgE,What it ACTUALLY Takes to Get Monetized on YouTube,2025-05-19T16:19:16Z,https://i.ytimg.com/vi/SvhLw4mLmgE/maxresdefault.jpg,UC6kzItRHXCXZyMfOuGiErjQ,8793,488,220,PT19M55S,37100,Ty Myers,0.0005940052287051,data/thumbnails/SvhLw4mLmgE.jpg,Business,True,1,Sourire,True,"can you
handle it?",Neutre,Élevé,Chargé,"Eyewear,Facial hair,Beard,Facial expression,Happiness",0.98828125,0.0,19
lVSHaGLY4tM,How Much Money YouTube Paid Me After 1000 Subscribers (My First 90 Days as a Monetized Creator),2025-04-24T15:47:59Z,https://i.ytimg.com/vi/lVSHaGLY4tM/maxresdefault.jpg,UC6kzItRHXCXZyMfOuGiErjQ,634162,16929,6484,PT6M30S,37100,Ty Myers,0.0403144230280221,data/thumbnails/lVSHaGLY4tM.jpg,Business,True,1,Sourire,True,"SHURE
MV7+
FINALLY
MONETIZED",Neutre,Élevé,Chargé,"Eyewear,Glasses,Vision Care,Beard,Facial hair",0.98828125,0.0,19
t7sJs0E7fWs,How to Make Split Screens in CapCut PC (Step by Step Guide),2025-02-03T18:00:43Z,https://i.ytimg.com/vi/t7sJs0E7fWs/maxresdefault.jpg,UC6kzItRHXCXZyMfOuGiErjQ,16373,413,69,PT13M36S,37100,Ty Myers,0.0008756364180892,data/thumbnails/t7sJs0E7fWs.jpg,Business,False,0,Aucun,True,> SPLIT SCREEN,Froid,Élevé,Uni,"Software,Screenshot,Video Game Software,Operating system,Multimedia Software",0.0,0.0,9
U4Yg2VL_Sr8,The Hidden Side of YouTube Most Creators Won't Talk About,2025-01-30T16:30:32Z,https://i.ytimg.com/vi/U4Yg2VL_Sr8/maxresdefault.jpg,UC6kzItRHXCXZyMfOuGiErjQ,6248,449,366,PT13M42S,37100,Ty Myers,0.000331515164378,data/thumbnails/U4Yg2VL_Sr8.jpg,Business,True,1,Neutre,True,THIS IS YOUTUBE,Froid,Élevé,Uni,"Evening,Winter,Wetland,Lacustrine plain",0.609375,0.0,16
eZvp3z7UuDE,What REALLY Happens When You Get Monetized on YouTube?,2025-01-27T16:30:32Z,https://i.ytimg.com/vi/eZvp3z7UuDE/maxresdefault.jpg,UC6kzItRHXCXZyMfOuGiErjQ,8132,385,163,PT10M12S,37100,Ty Myers,0.0004289459386752,data/thumbnails/eZvp3z7UuDE.jpg,Business,True,1,Sourire,True,"everything you
need to know",Neutre,Élevé,Uni,"Eyewear,Glasses,Vision Care,Facial hair,Beard",0.95703125,0.0,16
0MDZfex9vlQ,How I Quit My 9-5 to Go Full-Time on YouTube,2025-01-20T16:00:02Z,https://i.ytimg.com/vi/0MDZfex9vlQ/maxresdefault.jpg,UC6kzItRHXCXZyMfOuGiErjQ,6011,343,254,PT17M13S,37100,Ty Myers,0.0003127829408152,data/thumbnails/0MDZfex9vlQ.jpg,Business,True,1,Neutre,True,I QUIT MY JOB,Chaud,Élevé,Chargé,"Eyewear,Glasses,Vision Care,Headgear,Cap",0.984375,0.0,18
XJuMWC9sk64,I Tried YouTube for 6 Months: What it Actually Takes to Grow,2025-01-17T16:00:37Z,https://i.ytimg.com/vi/XJuMWC9sk64/maxresdefault.jpg,UC6kzItRHXCXZyMfOuGiErjQ,13615,824,512,PT14M51S,37100,Ty Myers,0.0007043783725057,data/thumbnails/XJuMWC9sk64.jpg,Business,True,1,Neutre,True,"No One‣
Told Me This",Neutre,Élevé,Chargé,"Eyewear,Glasses,Vision Care,Cap,Facial hair",0.984375,0.0,20
hqy1q0CH7aI,How I Make Clean Looking Thumbnails in 3 Minutes,2025-01-13T16:00:45Z,https://i.ytimg.com/vi/hqy1q0CH7aI/maxresdefault.jpg,UC6kzItRHXCXZyMfOuGiErjQ,5158,348,141,PT9M36S,37100,Ty Myers,0.0002648183801822,data/thumbnails/hqy1q0CH7aI.jpg,Business,True,3,Sourire,True,"E
File
YouTube Thumbna
Editing
YouTube Thumbnails Ty Myers Media LLC
YOU
USING
THIS?
FEATURE?
TOWA
S",Neutre,Élevé,Uni,"Facial hair,Beard,Screenshot",0.984375,0.0,13
StJU0u5Uh1o,How to Get Monetized on YouTube | YouTube Monetization,2025-01-07T15:59:05Z,https://i.ytimg.com/vi/StJU0u5Uh1o/maxresdefault.jpg,UC6kzItRHXCXZyMfOuGiErjQ,8585,554,167,PT20M10S,37100,Ty Myers,0.0004357845899259,data/thumbnails/StJU0u5Uh1o.jpg,Business,True,1,Sourire,True,"Exactly
How to
Earn",Chaud,Élevé,Chargé,"Eyewear,Glasses,Vision Care,Facial hair,Beard",0.9921875,0.0,17
VJTtJrS_mRI,How to Add A Subscribe Button To All Videos On Your YouTube Channel,2024-12-23T16:00:32Z,https://i.ytimg.com/vi/VJTtJrS_mRI/maxresdefault.jpg,UC6kzItRHXCXZyMfOuGiErjQ,9483,214,78,PT3M21S,37100,Ty Myers,0.0004681437161221,data/thumbnails/VJTtJrS_mRI.jpg,Business,True,1,Sourire,True,"SUBSCRIBE
ADD
THIS
LET'S",Chaud,Élevé,Chargé,"Eyewear,Facial hair,Glasses,Vision Care,Beard",0.9921875,0.0,17
M1lc12GedTk,How I Made 50+ YouTube Videos with an iPhone,2024-12-16T16:00:28Z,https://i.ytimg.com/vi/M1lc12GedTk/maxresdefault.jpg,UC6kzItRHXCXZyMfOuGiErjQ,10658,741,308,PT13M25S,37100,Ty Myers,0.0005194893816136,data/thumbnails/M1lc12GedTk.jpg,Business,True,1,Sourire,True,"REC
BOOYIND
THE
SCENES",Neutre,Élevé,Chargé,"Electronic device,Cameras & optics,Gadget,Camera,Technology",0.9921875,0.0,19
NrP1B2d_1v4,What REALLY Happens at 1000 YouTube Subscribers?,2024-11-19T03:24:20Z,https://i.ytimg.com/vi/NrP1B2d_1v4/maxresdefault.jpg,UC6kzItRHXCXZyMfOuGiErjQ,19664,702,438,PT12M53S,37100,Ty Myers,0.0009122667025437,data/thumbnails/NrP1B2d_1v4.jpg,Business,True,1,Neutre,True,"1,000 Subs
now what?",Neutre,Élevé,Uni,"Eyewear,Glasses,Vision Care,Facial hair,Beard",0.984375,0.0,17
Cbq0gLGwCvc,The FASTEST Way to Transfer Videos from iPhone to Mac in 2026!,2024-11-08T19:23:27Z,https://i.ytimg.com/vi/Cbq0gLGwCvc/maxresdefault.jpg,UC6kzItRHXCXZyMfOuGiErjQ,24831,350,123,PT5M50S,37100,Ty Myers,0.0011324859414122,data/thumbnails/Cbq0gLGwCvc.jpg,Business,True,1,Sourire,True,"easy
iphone
mac",Neutre,Élevé,Chargé,"Electronic device,Gadget,Communication Device,Portable communications device,Telephony",0.99609375,0.0,19
4JbQ1zJI4-g,How to Record Yourself and Your Screen at the Same Time,2024-10-26T14:30:01Z,https://i.ytimg.com/vi/4JbQ1zJI4-g/maxresdefault.jpg,UC6kzItRHXCXZyMfOuGiErjQ,23911,760,121,PT16M38S,37100,Ty Myers,0.0010670552114385,data/thumbnails/4JbQ1zJI4-g.jpg,Business,True,1,Sourire,True,"REC
MAKE
AMAZING
TUTORIALS",Neutre,Élevé,Chargé,"Facial hair,Beard,Jaw,Facial expression,Moustache",0.9921875,0.0,19
uzjsw8FCA2o,I Tried YouTube for 90 Days: What to Know at 25 Videos,2024-10-19T18:30:41Z,https://i.ytimg.com/vi/uzjsw8FCA2o/maxresdefault.jpg,UC6kzItRHXCXZyMfOuGiErjQ,9169,635,527,PT14M57S,37100,Ty Myers,0.0004044891278933,data/thumbnails/uzjsw8FCA2o.jpg,Business,True,1,Neutre,True,"What to‣
Expect
First 90 Days",Froid,Élevé,Chargé,"Eyewear,Glasses,Vision Care,Facial hair,Beard",0.984375,0.0,19
A9wtgqJLepo,How to Create a YouTube Channel for Beginners (Step-by-Step Tutorial),2024-07-26T21:00:08Z,https://i.ytimg.com/vi/A9wtgqJLepo/maxresdefault.jpg,UC6kzItRHXCXZyMfOuGiErjQ,10508,753,181,PT10M30S,37100,Ty Myers,0.000406946122626,data/thumbnails/A9wtgqJLepo.jpg,Business,True,1,Sourire,True,"Get
Started
HERE",Chaud,Élevé,Uni,"Glasses,Facial hair,Beard,Font,Moustache",0.99609375,0.0,14
xbgVDtWzPy0,What It’s Like to Start a YouTube Channel at 44,2024-07-19T21:00:37Z,https://i.ytimg.com/vi/xbgVDtWzPy0/maxresdefault.jpg,UC6kzItRHXCXZyMfOuGiErjQ,10725,717,258,PT11M43S,37100,Ty Myers,0.000411214164938,data/thumbnails/xbgVDtWzPy0.jpg,Business,True,1,Neutre,True,"It Sucks!
MV7+",Neutre,Élevé,Chargé,"Audio equipment,Electronic device,Eyewear,Glasses,Vision Care",0.98828125,0.0,20
utDiwNX4tSc,7 Reasons to Start a SHOW on YouTube Right Now and How to Do It Step-By-Step,2020-07-21T10:00:17Z,https://i.ytimg.com/vi/utDiwNX4tSc/hqdefault.jpg,UCKegeYEy0lJxpkjWRthaRMw,7482,447,36,PT38M14S,384000,Think Media Podcast,9.008032824780396e-06,data/thumbnails/utDiwNX4tSc.jpg,Business,True,2,Surprise,True,"START
YOUR
SHOW",Neutre,Élevé,Chargé,"Eye,Facial expression,Tooth,Smile,Happiness",0.98046875,0.0,18
vOiMjxK3XVw,Monetize Your YouTube Channel (WITHOUT Ad-Sense),2023-01-05T12:15:02Z,https://i.ytimg.com/vi/vOiMjxK3XVw/hqdefault.jpg,UCKegeYEy0lJxpkjWRthaRMw,11655,590,46,PT14M35S,384000,Think Media Podcast,2.401231210443038e-05,data/thumbnails/vOiMjxK3XVw.jpg,Business,True,2,Sourire,False,,Chaud,Élevé,Chargé,"Happiness,Money,Currency,Cash,Facial expression",0.98046875,0.0,11
78nNff-0ocY,Must Know YouTube Trends &amp; Predictions for Creators,2022-12-30T12:00:04Z,https://i.ytimg.com/vi/78nNff-0ocY/hqdefault.jpg,UCKegeYEy0lJxpkjWRthaRMw,27331,867,117,PT40M23S,384000,Think Media Podcast,5.6042896981627297e-05,data/thumbnails/78nNff-0ocY.jpg,Business,True,1,Neutre,True,"☑
20
24",Chaud,Élevé,Uni,"Facial expression,Facial hair,Beard,Moustache,Graphics",0.98046875,0.0,15
BZaqnVLL_fw,How Small Channels Are Making $50 Per Day on YouTube,2025-12-30T12:00:31Z,https://i.ytimg.com/vi/BZaqnVLL_fw/hqdefault.jpg,UCKegeYEy0lJxpkjWRthaRMw,270219,9121,1104,PT23M49S,384000,Think Media Podcast,0.004044225933908,data/thumbnails/BZaqnVLL_fw.jpg,Business,True,1,Neutre,True,"YOUTUBE MONEY EXPLAINED
think",Neutre,Élevé,Chargé,"Headgear,Cap,Facial hair,Hat,Baseball cap",0.97265625,0.0,20
RJ20xWE4nP0,"If I Started a YouTube Channel from Zero, I&#39;d Do This",2024-12-20T13:00:34Z,https://i.ytimg.com/vi/RJ20xWE4nP0/hqdefault.jpg,UCKegeYEy0lJxpkjWRthaRMw,40505,1485,137,PT8M3S,384000,Think Media Podcast,0.0001921343731026,data/thumbnails/RJ20xWE4nP0.jpg,Business,True,1,Neutre,True,START,Chaud,Élevé,Uni,"Facial hair,Beard,Moustache",0.9921875,0.0,15
XmDOaebbYgk,How to Build a Recession-Proof YouTube Channel,2023-02-09T12:00:31Z,https://i.ytimg.com/vi/XmDOaebbYgk/hqdefault.jpg,UCKegeYEy0lJxpkjWRthaRMw,11231,569,48,PT17M47S,384000,Think Media Podcast,2.3797718334689447e-05,data/thumbnails/XmDOaebbYgk.jpg,Business,True,2,Neutre,True,"BEAT THE
RECESSION",Neutre,Élevé,Uni,"Beard,Facial hair,Advertising,Moustache,News",0.98828125,0.0,16
bryEQyQSQjU,What It Actually Takes to Build a $10K YouTube Business,2026-01-21T00:09:41Z,https://i.ytimg.com/vi/bryEQyQSQjU/hqdefault.jpg,UCKegeYEy0lJxpkjWRthaRMw,12799,541,91,PT1H55M52S,384000,Think Media Podcast,0.0002178479030501,data/thumbnails/bryEQyQSQjU.jpg,Business,True,1,Neutre,True,"$10,000 MO
2026
PLAN",Chaud,Élevé,Uni,"Advertising,Happiness",0.9765625,0.0,15
5xw9hBzz1v0,Overwhelmed by AI? Start Here...,2026-04-19T11:00:14Z,https://i.ytimg.com/vi/5xw9hBzz1v0/hqdefault.jpg,UCKegeYEy0lJxpkjWRthaRMw,5013,233,33,PT41M54S,384000,Think Media Podcast,0.0002039794921875,data/thumbnails/5xw9hBzz1v0.jpg,Business,True,2,Sourire,True,"@Dean Graziosi
Do this in the next
30 days or fall
behind.
421 1231
377",Neutre,Élevé,Uni,"Facial expression,Facial hair,Moustache,Beard,Screenshot",0.81640625,0.0,15
gKXzbfQRva4,How to Build a $10K/Month YouTube Business Before 2026,2025-11-19T01:07:33Z,https://i.ytimg.com/vi/gKXzbfQRva4/hqdefault.jpg,UCKegeYEy0lJxpkjWRthaRMw,18584,727,91,PT1H52M1S,384000,Think Media Podcast,0.0002240547839506,data/thumbnails/gKXzbfQRva4.jpg,Business,True,1,Neutre,True,"40 Days
Left..",Neutre,Élevé,Uni,Science,0.984375,0.0,17
vIQiIacSZ3Q,Brutally Honest Advice for Christian Content Creators...,2024-02-08T12:00:46Z,https://i.ytimg.com/vi/vIQiIacSZ3Q/hqdefault.jpg,UCKegeYEy0lJxpkjWRthaRMw,12958,619,91,PT57M27S,384000,Think Media Podcast,3.901131984585742e-05,data/thumbnails/vIQiIacSZ3Q.jpg,Business,True,1,Neutre,True,"STOP LYING
TO YOURSELF",Neutre,Élevé,Uni,,0.9921875,0.0,17
irUkFlX_dbE,"What&#39;s Actually Working on Instagram in 2026 (Yapping, Trials &amp; Reposts)",2026-06-16T11:00:34Z,https://i.ytimg.com/vi/irUkFlX_dbE/hqdefault.jpg,UCKegeYEy0lJxpkjWRthaRMw,25156,817,65,PT55M3S,384000,Think Media Podcast,0.0109184027777777,data/thumbnails/irUkFlX_dbE.jpg,Business,True,2,Neutre,True,"The Old
Instagram
is Gone.",Neutre,Élevé,Uni,"Beard,Facial hair,Moustache,Speech,Spokesperson",0.984375,0.0,16
XC2x5I6ojVg,New YouTube Algorithm Update Favors Small Channels (Proof),2024-05-29T20:08:59Z,https://i.ytimg.com/vi/XC2x5I6ojVg/hqdefault.jpg,UCKegeYEy0lJxpkjWRthaRMw,11390,534,128,PT1H55M40S,384000,Think Media Podcast,3.9338804155614495e-05,data/thumbnails/XC2x5I6ojVg.jpg,Business,True,3,Neutre,True,"NEW
ALGORITHM
MARKETING ON SOCIAL MEDIA
2000 VS 2024
SA",Froid,Élevé,Uni,"Nose,Facial hair,Beard,Logo,Moustache",0.8984375,0.0,13
bBUgWsRZEYg,Secrets to Being a Powerful Communicator on YouTube!,2023-11-27T12:00:35Z,https://i.ytimg.com/vi/bBUgWsRZEYg/hqdefault.jpg,UCKegeYEy0lJxpkjWRthaRMw,5488,316,26,PT27M10S,384000,Think Media Podcast,1.52363184079602e-05,data/thumbnails/bBUgWsRZEYg.jpg,Business,True,1,Neutre,True,"think
think
PODCAST",Froid,Élevé,Uni,"Audio equipment,Headphones,Gadget,Electronic device,Headset",0.9921875,0.0,16
